commande_id,date,semaine,equipe,condition,preparateur_id,anciennete,nb_lignes,erreur
CMD04052,2024-01-26,3,A,avec_pause,PREP_A08,senior,4,0
CMD04053,2024-01-26,3,A,avec_pause,PREP_A06,mid,3,0
CMD04054,2024-01-26,3,A,avec_pause,PREP_A09,junior,6,0
CMD04055,2024-01-26,3,A,avec_pause,PREP_A14,mid,4,0
CMD04056,2024-01-26,3,A,avec_pause,PREP_A01,senior,4,0
CMD04057,2024-01-26,3,A,avec_pause,PREP_A08,senior,5,0
CMD04058,2024-01-26,3,A,avec_pause,PREP_A12,mid,6,0
CMD04059,2024-01-26,3,A,avec_pause,PREP_A15,mid,3,0
CMD04060,2024-01-26,3,A,avec_pause,PREP_A06,mid,5,0
CMD04061,2024-01-26,3,B,sans_pause,PREP_B07,senior,5,0
CMD04062,2024-01-26,3,B,sans_pause,PREP_B13,junior,6,0
CMD04063,2024-01-26,3,B,sans_pause,PREP_B12,mid,5,0
CMD04064,2024-01-26,3,B,sans_pause,PREP_B01,mid,3,0
CMD04065,2024-01-26,3,B,sans_pause,PREP_B06,senior,3,0
CMD04066,2024-01-26,3,B,sans_pause,PREP_B06,senior,5,0
CMD04067,2024-01-26,3,B,sans_pause,PREP_B11,junior,3,0
CMD04068,2024-01-26,3,B,sans_pause,PREP_B01,mid,3,0
CMD04069,2024-01-26,3,B,sans_pause,PREP_B08,junior,3,0
CMD04070,2024-01-26,3,B,sans_pause,PREP_B15,mid,6,0
CMD04071,2024-01-26,3,B,sans_pause,PREP_B13,junior,3,0
CMD04072,2024-01-26,3,B,sans_pause,PREP_B04,junior,3,0
CMD04073,2024-01-26,3,B,sans_pause,PREP_B04,junior,2,0
CMD04074,2024-01-26,3,B,sans_pause,PREP_B13,junior,3,0
CMD04075,2024-01-26,3,B,sans_pause,PREP_B04,junior,2,0
CMD04076,2024-01-26,3,B,sans_pause,PREP_B12,mid,4,0
CMD04077,2024-01-26,3,B,sans_pause,PREP_B01,mid,2,0
CMD04078,2024-01-26,3,B,sans_pause,PREP_B06,senior,5,0
CMD04079,2024-01-26,3,B,sans_pause,PREP_B10,mid,3,0
CMD04080,2024-01-26,3,B,sans_pause,PREP_B12,mid,4,0
CMD04081,2024-01-26,3,B,sans_pause,PREP_B04,junior,4,0
CMD04082,2024-01-26,3,B,sans_pause,PREP_B13,junior,4,0
CMD04083,2024-01-26,3,B,sans_pause,PREP_B15,mid,2,0
CMD04084,2024-01-26,3,B,sans_pause,PREP_B08,junior,3,0
CMD04085,2024-01-26,3,B,sans_pause,PREP_B03,mid,2,0
CMD04086,2024-01-26,3,B,sans_pause,PREP_B04,junior,5,0
CMD04087,2024-01-26,3,B,sans_pause,PREP_B05,mid,3,0
CMD04088,2024-01-26,3,B,sans_pause,PREP_B14,senior,4,1
CMD04089,2024-01-26,3,B,sans_pause,PREP_B01,mid,4,0
CMD04090,2024-01-26,3,B,sans_pause,PREP_B01,mid,3,0
CMD04091,2024-01-26,3,B,sans_pause,PREP_B12,mid,5,0
CMD04092,2024-01-26,3,B,sans_pause,PREP_B10,mid,4,0
CMD04093,2024-01-26,3,B,sans_pause,PREP_B01,mid,5,0
CMD04094,2024-01-26,3,B,sans_pause,PREP_B07,senior,1,0
CMD04095,2024-01-26,3,B,sans_pause,PREP_B06,senior,2,0
CMD04096,2024-01-26,3,B,sans_pause,PREP_B03,mid,2,0
CMD04097,2024-01-26,3,B,sans_pause,PREP_B04,junior,5,0
CMD04098,2024-01-26,3,B,sans_pause,PREP_B15,mid,3,0
CMD04099,2024-01-26,3,B,sans_pause,PREP_B01,mid,2,0
CMD04100,2024-01-26,3,B,sans_pause,PREP_B08,junior,2,0
CMD04101,2024-01-26,3,B,sans_pause,PREP_B01,mid,4,0
CMD04102,2024-01-26,3,B,sans_pause,PREP_B03,mid,3,0
CMD04103,2024-01-26,3,B,sans_pause,PREP_B04,junior,4,0
CMD04104,2024-01-26,3,B,sans_pause,PREP_B07,senior,6,0
CMD04105,2024-01-26,3,B,sans_pause,PREP_B04,junior,2,0
CMD04106,2024-01-26,3,B,sans_pause,PREP_B05,mid,3,0
CMD04107,2024-01-26,3,B,sans_pause,PREP_B06,senior,4,0
CMD04108,2024-01-26,3,B,sans_pause,PREP_B09,mid,5,0
CMD04109,2024-01-26,3,B,sans_pause,PREP_B14,senior,4,0
CMD04110,2024-01-26,3,B,sans_pause,PREP_B15,mid,5,0
CMD04111,2024-01-26,3,B,sans_pause,PREP_B08,junior,2,0
CMD04112,2024-01-26,3,B,sans_pause,PREP_B13,junior,2,0
CMD04113,2024-01-26,3,B,sans_pause,PREP_B06,senior,5,0
CMD04114,2024-01-26,3,B,sans_pause,PREP_B15,mid,2,0
CMD04115,2024-01-26,3,B,sans_pause,PREP_B10,mid,6,0
CMD04116,2024-01-26,3,B,sans_pause,PREP_B12,mid,4,0
CMD04117,2024-01-26,3,B,sans_pause,PREP_B03,mid,2,0
CMD04118,2024-01-26,3,B,sans_pause,PREP_B10,mid,4,0
CMD04119,2024-01-26,3,B,sans_pause,PREP_B07,senior,5,0
CMD04120,2024-01-26,3,B,sans_pause,PREP_B15,mid,3,0
CMD04121,2024-01-26,3,B,sans_pause,PREP_B15,mid,4,0
CMD04122,2024-01-26,3,B,sans_pause,PREP_B05,mid,5,0
CMD04123,2024-01-26,3,B,sans_pause,PREP_B08,junior,5,0
CMD04124,2024-01-26,3,B,sans_pause,PREP_B11,junior,4,0
CMD04125,2024-01-26,3,B,sans_pause,PREP_B01,mid,3,0
CMD04126,2024-01-26,3,B,sans_pause,PREP_B15,mid,5,0
CMD04127,2024-01-26,3,B,sans_pause,PREP_B11,junior,4,0
CMD04128,2024-01-26,3,B,sans_pause,PREP_B09,mid,3,0
CMD04129,2024-01-26,3,B,sans_pause,PREP_B06,senior,4,0
CMD04130,2024-01-26,3,B,sans_pause,PREP_B14,senior,4,0
CMD04131,2024-01-26,3,B,sans_pause,PREP_B03,mid,3,0
CMD04132,2024-01-26,3,B,sans_pause,PREP_B07,senior,2,0
CMD04133,2024-01-26,3,B,sans_pause,PREP_B15,mid,5,0
CMD04134,2024-01-26,3,B,sans_pause,PREP_B02,senior,6,0
CMD04135,2024-01-26,3,B,sans_pause,PREP_B04,junior,6,0
CMD04136,2024-01-26,3,B,sans_pause,PREP_B07,senior,2,0
CMD04137,2024-01-26,3,B,sans_pause,PREP_B06,senior,3,0
CMD04138,2024-01-26,3,B,sans_pause,PREP_B06,senior,2,0
CMD04139,2024-01-26,3,B,sans_pause,PREP_B10,mid,4,0
CMD04140,2024-01-26,3,B,sans_pause,PREP_B08,junior,4,0
CMD04141,2024-01-26,3,B,sans_pause,PREP_B14,senior,3,0
CMD04142,2024-01-26,3,B,sans_pause,PREP_B04,junior,3,0
CMD04143,2024-01-26,3,B,sans_pause,PREP_B02,senior,3,0
CMD04144,2024-01-26,3,B,sans_pause,PREP_B15,mid,5,0
CMD04145,2024-01-26,3,B,sans_pause,PREP_B13,junior,4,0
CMD04146,2024-01-26,3,B,sans_pause,PREP_B10,mid,5,0
CMD04147,2024-01-26,3,B,sans_pause,PREP_B09,mid,5,0
CMD04148,2024-01-26,3,B,sans_pause,PREP_B11,junior,3,0
CMD04149,2024-01-26,3,B,sans_pause,PREP_B14,senior,3,0
CMD04150,2024-01-26,3,B,sans_pause,PREP_B04,junior,5,0
CMD04151,2024-01-26,3,B,sans_pause,PREP_B03,mid,3,0
CMD04152,2024-01-26,3,B,sans_pause,PREP_B02,senior,3,0
CMD04153,2024-01-26,3,B,sans_pause,PREP_B06,senior,5,0
CMD04154,2024-01-26,3,B,sans_pause,PREP_B09,mid,2,0
CMD04155,2024-01-26,3,B,sans_pause,PREP_B02,senior,4,0
CMD04156,2024-01-26,3,B,sans_pause,PREP_B13,junior,2,0
CMD04157,2024-01-26,3,B,sans_pause,PREP_B06,senior,4,0
CMD04158,2024-01-26,3,B,sans_pause,PREP_B12,mid,4,0
CMD04159,2024-01-26,3,B,sans_pause,PREP_B05,mid,5,0
CMD04160,2024-01-26,3,B,sans_pause,PREP_B09,mid,4,1
CMD04161,2024-01-26,3,B,sans_pause,PREP_B13,junior,5,0
CMD04162,2024-01-26,3,B,sans_pause,PREP_B14,senior,4,0
CMD04163,2024-01-26,3,B,sans_pause,PREP_B03,mid,3,0
CMD04164,2024-01-26,3,B,sans_pause,PREP_B15,mid,4,0
CMD04165,2024-01-26,3,B,sans_pause,PREP_B13,junior,5,0
CMD04166,2024-01-26,3,B,sans_pause,PREP_B01,mid,2,0
CMD04167,2024-01-26,3,B,sans_pause,PREP_B02,senior,2,0
CMD04168,2024-01-26,3,B,sans_pause,PREP_B07,senior,3,0
CMD04169,2024-01-26,3,B,sans_pause,PREP_B05,mid,3,0
CMD04170,2024-01-26,3,B,sans_pause,PREP_B13,junior,2,0
CMD04171,2024-01-26,3,B,sans_pause,PREP_B04,junior,6,0
CMD04172,2024-01-26,3,B,sans_pause,PREP_B05,mid,6,0
CMD04173,2024-01-26,3,B,sans_pause,PREP_B11,junior,3,0
CMD04174,2024-01-26,3,B,sans_pause,PREP_B05,mid,4,0
CMD04175,2024-01-26,3,B,sans_pause,PREP_B03,mid,5,0
CMD04176,2024-01-26,3,B,sans_pause,PREP_B08,junior,5,0
CMD04177,2024-01-26,3,B,sans_pause,PREP_B15,mid,3,0
CMD04178,2024-01-26,3,B,sans_pause,PREP_B03,mid,2,0
CMD04179,2024-01-26,3,B,sans_pause,PREP_B08,junior,4,0
CMD04180,2024-01-26,3,B,sans_pause,PREP_B04,junior,3,0
CMD04181,2024-01-26,3,B,sans_pause,PREP_B01,mid,4,0
CMD04182,2024-01-26,3,B,sans_pause,PREP_B15,mid,1,0
CMD04183,2024-01-26,3,B,sans_pause,PREP_B02,senior,6,0
CMD04184,2024-01-26,3,B,sans_pause,PREP_B13,junior,4,0
CMD04185,2024-01-26,3,B,sans_pause,PREP_B08,junior,6,0
CMD04186,2024-01-26,3,B,sans_pause,PREP_B12,mid,3,0
CMD04187,2024-01-26,3,B,sans_pause,PREP_B12,mid,3,0
CMD04188,2024-01-26,3,B,sans_pause,PREP_B08,junior,3,0
CMD04189,2024-01-26,3,B,sans_pause,PREP_B14,senior,4,0
CMD04190,2024-01-26,3,B,sans_pause,PREP_B12,mid,3,0
CMD04191,2024-01-26,3,B,sans_pause,PREP_B13,junior,6,0
CMD04192,2024-01-26,3,B,sans_pause,PREP_B09,mid,4,0
CMD04193,2024-01-26,3,B,sans_pause,PREP_B12,mid,4,0
CMD04194,2024-01-26,3,B,sans_pause,PREP_B12,mid,5,0
CMD04195,2024-01-26,3,B,sans_pause,PREP_B01,mid,4,0
CMD04196,2024-01-26,3,B,sans_pause,PREP_B15,mid,2,1
CMD04197,2024-01-26,3,B,sans_pause,PREP_B02,senior,3,0
CMD04198,2024-01-26,3,B,sans_pause,PREP_B14,senior,3,0
CMD04199,2024-01-26,3,B,sans_pause,PREP_B14,senior,4,1
CMD04200,2024-01-26,3,B,sans_pause,PREP_B04,junior,3,0
CMD04201,2024-01-29,4,A,sans_pause,PREP_A06,mid,3,0
CMD04202,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04203,2024-01-29,4,A,sans_pause,PREP_A09,junior,4,0
CMD04204,2024-01-29,4,A,sans_pause,PREP_A04,senior,3,0
CMD04205,2024-01-29,4,A,sans_pause,PREP_A04,senior,3,0
CMD04206,2024-01-29,4,A,sans_pause,PREP_A14,mid,4,0
CMD04207,2024-01-29,4,A,sans_pause,PREP_A07,mid,4,0
CMD04208,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04209,2024-01-29,4,A,sans_pause,PREP_A07,mid,4,0
CMD04210,2024-01-29,4,A,sans_pause,PREP_A14,mid,4,0
CMD04211,2024-01-29,4,A,sans_pause,PREP_A09,junior,4,0
CMD04212,2024-01-29,4,A,sans_pause,PREP_A15,mid,3,0
CMD04213,2024-01-29,4,A,sans_pause,PREP_A15,mid,3,0
CMD04214,2024-01-29,4,A,sans_pause,PREP_A15,mid,5,0
CMD04215,2024-01-29,4,A,sans_pause,PREP_A15,mid,4,0
CMD04216,2024-01-29,4,A,sans_pause,PREP_A13,mid,4,0
CMD04217,2024-01-29,4,A,sans_pause,PREP_A14,mid,5,0
CMD04218,2024-01-29,4,A,sans_pause,PREP_A13,mid,3,0
CMD04219,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04220,2024-01-29,4,A,sans_pause,PREP_A07,mid,4,0
CMD04221,2024-01-29,4,A,sans_pause,PREP_A05,mid,2,0
CMD04222,2024-01-29,4,A,sans_pause,PREP_A09,junior,3,0
CMD04223,2024-01-29,4,A,sans_pause,PREP_A11,senior,3,0
CMD04224,2024-01-29,4,A,sans_pause,PREP_A01,senior,5,0
CMD04225,2024-01-29,4,A,sans_pause,PREP_A09,junior,3,1
CMD04226,2024-01-29,4,A,sans_pause,PREP_A11,senior,3,0
CMD04227,2024-01-29,4,A,sans_pause,PREP_A01,senior,3,0
CMD04228,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04229,2024-01-29,4,A,sans_pause,PREP_A08,senior,1,0
CMD04230,2024-01-29,4,A,sans_pause,PREP_A03,mid,4,0
CMD04231,2024-01-29,4,A,sans_pause,PREP_A11,senior,3,0
CMD04232,2024-01-29,4,A,sans_pause,PREP_A10,mid,4,0
CMD04233,2024-01-29,4,A,sans_pause,PREP_A13,mid,6,0
CMD04234,2024-01-29,4,A,sans_pause,PREP_A12,mid,3,0
CMD04235,2024-01-29,4,A,sans_pause,PREP_A15,mid,3,0
CMD04236,2024-01-29,4,A,sans_pause,PREP_A05,mid,4,0
CMD04237,2024-01-29,4,A,sans_pause,PREP_A05,mid,4,0
CMD04238,2024-01-29,4,A,sans_pause,PREP_A09,junior,4,0
CMD04239,2024-01-29,4,A,sans_pause,PREP_A14,mid,4,1
CMD04240,2024-01-29,4,A,sans_pause,PREP_A08,senior,3,0
CMD04241,2024-01-29,4,A,sans_pause,PREP_A07,mid,5,0
CMD04242,2024-01-29,4,A,sans_pause,PREP_A08,senior,3,0
CMD04243,2024-01-29,4,A,sans_pause,PREP_A13,mid,2,0
CMD04244,2024-01-29,4,A,sans_pause,PREP_A10,mid,3,0
CMD04245,2024-01-29,4,A,sans_pause,PREP_A10,mid,3,0
CMD04246,2024-01-29,4,A,sans_pause,PREP_A01,senior,4,0
CMD04247,2024-01-29,4,A,sans_pause,PREP_A14,mid,2,0
CMD04248,2024-01-29,4,A,sans_pause,PREP_A05,mid,3,0
CMD04249,2024-01-29,4,A,sans_pause,PREP_A13,mid,4,0
CMD04250,2024-01-29,4,A,sans_pause,PREP_A10,mid,4,0
CMD04251,2024-01-29,4,A,sans_pause,PREP_A15,mid,3,0
CMD04252,2024-01-29,4,A,sans_pause,PREP_A05,mid,5,0
CMD04253,2024-01-29,4,A,sans_pause,PREP_A15,mid,6,0
CMD04254,2024-01-29,4,A,sans_pause,PREP_A01,senior,2,0
CMD04255,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04256,2024-01-29,4,A,sans_pause,PREP_A01,senior,5,0
CMD04257,2024-01-29,4,A,sans_pause,PREP_A06,mid,4,0
CMD04258,2024-01-29,4,A,sans_pause,PREP_A15,mid,5,0
CMD04259,2024-01-29,4,A,sans_pause,PREP_A08,senior,2,0
CMD04260,2024-01-29,4,A,sans_pause,PREP_A03,mid,2,0
CMD04261,2024-01-29,4,A,sans_pause,PREP_A07,mid,5,0
CMD04262,2024-01-29,4,A,sans_pause,PREP_A06,mid,4,0
CMD04263,2024-01-29,4,A,sans_pause,PREP_A08,senior,3,0
CMD04264,2024-01-29,4,A,sans_pause,PREP_A04,senior,4,0
CMD04265,2024-01-29,4,A,sans_pause,PREP_A05,mid,3,0
CMD04266,2024-01-29,4,A,sans_pause,PREP_A09,junior,4,0
CMD04267,2024-01-29,4,A,sans_pause,PREP_A02,mid,5,0
CMD04268,2024-01-29,4,A,sans_pause,PREP_A01,senior,4,0
CMD04269,2024-01-29,4,A,sans_pause,PREP_A15,mid,4,0
CMD04270,2024-01-29,4,A,sans_pause,PREP_A09,junior,3,1
CMD04271,2024-01-29,4,A,sans_pause,PREP_A11,senior,5,0
CMD04272,2024-01-29,4,A,sans_pause,PREP_A05,mid,3,0
CMD04273,2024-01-29,4,A,sans_pause,PREP_A11,senior,6,1
CMD04274,2024-01-29,4,A,sans_pause,PREP_A15,mid,4,0
CMD04275,2024-01-29,4,A,sans_pause,PREP_A03,mid,5,0
CMD04276,2024-01-29,4,A,sans_pause,PREP_A07,mid,3,0
CMD04277,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04278,2024-01-29,4,A,sans_pause,PREP_A14,mid,6,0
CMD04279,2024-01-29,4,A,sans_pause,PREP_A11,senior,4,0
CMD04280,2024-01-29,4,A,sans_pause,PREP_A05,mid,4,0
CMD04281,2024-01-29,4,A,sans_pause,PREP_A08,senior,5,0
CMD04282,2024-01-29,4,A,sans_pause,PREP_A09,junior,2,0
CMD04283,2024-01-29,4,A,sans_pause,PREP_A14,mid,3,0
CMD04284,2024-01-29,4,A,sans_pause,PREP_A06,mid,5,0
CMD04285,2024-01-29,4,A,sans_pause,PREP_A06,mid,4,0
CMD04286,2024-01-29,4,A,sans_pause,PREP_A03,mid,5,1
CMD04287,2024-01-29,4,A,sans_pause,PREP_A11,senior,3,0
CMD04288,2024-01-29,4,A,sans_pause,PREP_A15,mid,5,0
CMD04289,2024-01-29,4,A,sans_pause,PREP_A07,mid,4,0
CMD04290,2024-01-29,4,A,sans_pause,PREP_A08,senior,4,0
CMD04291,2024-01-29,4,A,sans_pause,PREP_A08,senior,6,1
CMD04292,2024-01-29,4,A,sans_pause,PREP_A02,mid,5,0
CMD04293,2024-01-29,4,A,sans_pause,PREP_A03,mid,5,0
CMD04294,2024-01-29,4,A,sans_pause,PREP_A10,mid,2,0
CMD04295,2024-01-29,4,A,sans_pause,PREP_A13,mid,3,0
CMD04296,2024-01-29,4,A,sans_pause,PREP_A07,mid,3,0
CMD04297,2024-01-29,4,A,sans_pause,PREP_A05,mid,3,0
CMD04298,2024-01-29,4,A,sans_pause,PREP_A04,senior,3,1
CMD04299,2024-01-29,4,A,sans_pause,PREP_A05,mid,4,0
CMD04300,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04301,2024-01-29,4,A,sans_pause,PREP_A01,senior,4,0
CMD04302,2024-01-29,4,A,sans_pause,PREP_A06,mid,4,0
CMD04303,2024-01-29,4,A,sans_pause,PREP_A07,mid,4,0
CMD04304,2024-01-29,4,A,sans_pause,PREP_A10,mid,4,0
CMD04305,2024-01-29,4,A,sans_pause,PREP_A11,senior,5,0
CMD04306,2024-01-29,4,A,sans_pause,PREP_A11,senior,3,0
CMD04307,2024-01-29,4,A,sans_pause,PREP_A14,mid,3,0
CMD04308,2024-01-29,4,A,sans_pause,PREP_A04,senior,3,0
CMD04309,2024-01-29,4,A,sans_pause,PREP_A05,mid,2,0
CMD04310,2024-01-29,4,A,sans_pause,PREP_A06,mid,4,0
CMD04311,2024-01-29,4,A,sans_pause,PREP_A10,mid,4,0
CMD04312,2024-01-29,4,A,sans_pause,PREP_A11,senior,3,0
CMD04313,2024-01-29,4,A,sans_pause,PREP_A10,mid,4,0
CMD04314,2024-01-29,4,A,sans_pause,PREP_A10,mid,5,0
CMD04315,2024-01-29,4,A,sans_pause,PREP_A02,mid,3,0
CMD04316,2024-01-29,4,A,sans_pause,PREP_A09,junior,4,1
CMD04317,2024-01-29,4,A,sans_pause,PREP_A01,senior,4,0
CMD04318,2024-01-29,4,A,sans_pause,PREP_A08,senior,5,0
CMD04319,2024-01-29,4,A,sans_pause,PREP_A07,mid,3,0
CMD04320,2024-01-29,4,A,sans_pause,PREP_A15,mid,3,0
CMD04321,2024-01-29,4,A,sans_pause,PREP_A02,mid,2,0
CMD04322,2024-01-29,4,A,sans_pause,PREP_A14,mid,5,0
CMD04323,2024-01-29,4,A,sans_pause,PREP_A13,mid,2,1
CMD04324,2024-01-29,4,A,sans_pause,PREP_A04,senior,5,0
CMD04325,2024-01-29,4,A,sans_pause,PREP_A06,mid,5,0
CMD04326,2024-01-29,4,A,sans_pause,PREP_A11,senior,2,0
CMD04327,2024-01-29,4,A,sans_pause,PREP_A03,mid,4,0
CMD04328,2024-01-29,4,A,sans_pause,PREP_A15,mid,1,0
CMD04329,2024-01-29,4,A,sans_pause,PREP_A14,mid,6,0
CMD04330,2024-01-29,4,A,sans_pause,PREP_A03,mid,4,0
CMD04331,2024-01-29,4,A,sans_pause,PREP_A13,mid,5,1
CMD04332,2024-01-29,4,A,sans_pause,PREP_A05,mid,4,0
CMD04333,2024-01-29,4,A,sans_pause,PREP_A10,mid,5,0
CMD04334,2024-01-29,4,A,sans_pause,PREP_A08,senior,4,0
CMD04335,2024-01-29,4,A,sans_pause,PREP_A13,mid,5,0
CMD04336,2024-01-29,4,A,sans_pause,PREP_A10,mid,5,0
CMD04337,2024-01-29,4,A,sans_pause,PREP_A03,mid,4,0
CMD04338,2024-01-29,4,A,sans_pause,PREP_A10,mid,5,0
CMD04339,2024-01-29,4,A,sans_pause,PREP_A01,senior,2,0
CMD04340,2024-01-29,4,A,sans_pause,PREP_A06,mid,4,0
CMD04341,2024-01-29,4,B,avec_pause,PREP_B14,senior,2,0
CMD04342,2024-01-29,4,B,avec_pause,PREP_B12,mid,2,0
CMD04343,2024-01-29,4,B,avec_pause,PREP_B01,mid,3,0
CMD04344,2024-01-29,4,B,avec_pause,PREP_B03,mid,5,0
CMD04345,2024-01-29,4,B,avec_pause,PREP_B06,senior,5,0
CMD04346,2024-01-29,4,B,avec_pause,PREP_B02,senior,5,0
CMD04347,2024-01-29,4,B,avec_pause,PREP_B10,mid,3,0
CMD04348,2024-01-29,4,B,avec_pause,PREP_B08,junior,4,1
CMD04349,2024-01-29,4,B,avec_pause,PREP_B15,mid,4,0
CMD04350,2024-01-29,4,B,avec_pause,PREP_B05,mid,5,0
CMD04351,2024-01-29,4,B,avec_pause,PREP_B01,mid,2,0
CMD04352,2024-01-29,4,B,avec_pause,PREP_B07,senior,5,0
CMD04353,2024-01-29,4,B,avec_pause,PREP_B09,mid,4,0
CMD04354,2024-01-29,4,B,avec_pause,PREP_B07,senior,4,0
CMD04355,2024-01-29,4,B,avec_pause,PREP_B13,junior,3,0
CMD04356,2024-01-29,4,B,avec_pause,PREP_B02,senior,4,0
CMD04357,2024-01-29,4,B,avec_pause,PREP_B06,senior,4,0
CMD04358,2024-01-29,4,B,avec_pause,PREP_B08,junior,4,0
CMD04359,2024-01-29,4,B,avec_pause,PREP_B07,senior,6,0
CMD04360,2024-01-29,4,B,avec_pause,PREP_B03,mid,5,0
CMD04361,2024-01-29,4,B,avec_pause,PREP_B03,mid,3,0
CMD04362,2024-01-29,4,B,avec_pause,PREP_B04,junior,2,0
CMD04363,2024-01-29,4,B,avec_pause,PREP_B06,senior,3,1
CMD04364,2024-01-29,4,B,avec_pause,PREP_B11,junior,3,0
CMD04365,2024-01-29,4,B,avec_pause,PREP_B13,junior,4,0
CMD04366,2024-01-29,4,B,avec_pause,PREP_B10,mid,4,0
CMD04367,2024-01-29,4,B,avec_pause,PREP_B11,junior,3,0
CMD04368,2024-01-29,4,B,avec_pause,PREP_B08,junior,4,0
CMD04369,2024-01-29,4,B,avec_pause,PREP_B14,senior,5,0
CMD04370,2024-01-29,4,B,avec_pause,PREP_B02,senior,2,0
CMD04371,2024-01-29,4,B,avec_pause,PREP_B09,mid,6,1
CMD04372,2024-01-29,4,B,avec_pause,PREP_B06,senior,3,0
CMD04373,2024-01-29,4,B,avec_pause,PREP_B06,senior,3,0
CMD04374,2024-01-29,4,B,avec_pause,PREP_B05,mid,5,0
CMD04375,2024-01-29,4,B,avec_pause,PREP_B13,junior,5,0
CMD04376,2024-01-29,4,B,avec_pause,PREP_B08,junior,4,0
CMD04377,2024-01-29,4,B,avec_pause,PREP_B02,senior,4,0
CMD04378,2024-01-29,4,B,avec_pause,PREP_B07,senior,3,0
CMD04379,2024-01-29,4,B,avec_pause,PREP_B05,mid,4,0
CMD04380,2024-01-29,4,B,avec_pause,PREP_B08,junior,3,0
CMD04381,2024-01-29,4,B,avec_pause,PREP_B07,senior,5,0
CMD04382,2024-01-29,4,B,avec_pause,PREP_B15,mid,3,0
CMD04383,2024-01-29,4,B,avec_pause,PREP_B08,junior,3,1
CMD04384,2024-01-29,4,B,avec_pause,PREP_B12,mid,4,0
CMD04385,2024-01-29,4,B,avec_pause,PREP_B07,senior,4,0
CMD04386,2024-01-29,4,B,avec_pause,PREP_B02,senior,4,0
CMD04387,2024-01-29,4,B,avec_pause,PREP_B04,junior,3,0
CMD04388,2024-01-29,4,B,avec_pause,PREP_B08,junior,1,0
CMD04389,2024-01-29,4,B,avec_pause,PREP_B11,junior,5,1
CMD04390,2024-01-29,4,B,avec_pause,PREP_B08,junior,2,0
CMD04391,2024-01-29,4,B,avec_pause,PREP_B02,senior,3,0
CMD04392,2024-01-29,4,B,avec_pause,PREP_B08,junior,5,0
CMD04393,2024-01-29,4,B,avec_pause,PREP_B05,mid,2,0
CMD04394,2024-01-29,4,B,avec_pause,PREP_B09,mid,2,0
CMD04395,2024-01-29,4,B,avec_pause,PREP_B14,senior,4,0
CMD04396,2024-01-29,4,B,avec_pause,PREP_B15,mid,5,0
CMD04397,2024-01-29,4,B,avec_pause,PREP_B10,mid,3,0
CMD04398,2024-01-29,4,B,avec_pause,PREP_B08,junior,3,0
CMD04399,2024-01-29,4,B,avec_pause,PREP_B01,mid,4,0
CMD04400,2024-01-29,4,B,avec_pause,PREP_B01,mid,4,0
CMD04401,2024-01-29,4,B,avec_pause,PREP_B11,junior,4,0
CMD04402,2024-01-29,4,B,avec_pause,PREP_B13,junior,3,0
CMD04403,2024-01-29,4,B,avec_pause,PREP_B08,junior,4,0
CMD04404,2024-01-29,4,B,avec_pause,PREP_B13,junior,2,0
CMD04405,2024-01-29,4,B,avec_pause,PREP_B07,senior,2,0
CMD04406,2024-01-29,4,B,avec_pause,PREP_B12,mid,3,0
CMD04407,2024-01-29,4,B,avec_pause,PREP_B10,mid,3,0
CMD04408,2024-01-29,4,B,avec_pause,PREP_B02,senior,4,0
CMD04409,2024-01-29,4,B,avec_pause,PREP_B11,junior,4,0
CMD04410,2024-01-29,4,B,avec_pause,PREP_B13,junior,5,0
CMD04411,2024-01-29,4,B,avec_pause,PREP_B13,junior,4,0
CMD04412,2024-01-29,4,B,avec_pause,PREP_B06,senior,4,0
CMD04413,2024-01-29,4,B,avec_pause,PREP_B05,mid,5,0
CMD04414,2024-01-29,4,B,avec_pause,PREP_B08,junior,7,0
CMD04415,2024-01-29,4,B,avec_pause,PREP_B02,senior,4,1
CMD04416,2024-01-29,4,B,avec_pause,PREP_B04,junior,3,0
CMD04417,2024-01-29,4,B,avec_pause,PREP_B15,mid,4,0
CMD04418,2024-01-29,4,B,avec_pause,PREP_B05,mid,4,0
CMD04419,2024-01-29,4,B,avec_pause,PREP_B10,mid,2,0
CMD04420,2024-01-29,4,B,avec_pause,PREP_B09,mid,4,1
CMD04421,2024-01-29,4,B,avec_pause,PREP_B01,mid,2,0
CMD04422,2024-01-29,4,B,avec_pause,PREP_B06,senior,1,1
CMD04423,2024-01-29,4,B,avec_pause,PREP_B13,junior,4,0
CMD04424,2024-01-29,4,B,avec_pause,PREP_B01,mid,5,0
CMD04425,2024-01-29,4,B,avec_pause,PREP_B02,senior,5,0
CMD04426,2024-01-29,4,B,avec_pause,PREP_B10,mid,4,0
CMD04427,2024-01-29,4,B,avec_pause,PREP_B03,mid,5,0
CMD04428,2024-01-29,4,B,avec_pause,PREP_B14,senior,3,0
